"loc","lat","lon","datetime","date","time","count","avg","size"
"Katoomba Station",-33.7118547,150.3113313,"20160730 11:00",20160730,"11:00",0,11,0
"Kiama Station",-34.6725534,150.8546243,"20160730 11:00",20160730,"11:00",0,2,0
"Killara Station",-33.7656638,151.1618233,"20160730 11:00",20160730,"11:00",37,9,4.11111111111111
"Kings Cross Station",-33.8745073,151.2220566,"20160730 11:00",20160730,"11:00",178,115,1.54782608695652
"Kingsgrove Station",-33.9405075,151.1005996,"20160730 11:00",20160730,"11:00",26,8,3.25
"Kingswood Station",-33.7583004,150.7200203,"20160730 11:00",20160730,"11:00",0,1,0
"Kirrawee Station",-34.0349562,151.0712604,"20160730 11:00",20160730,"11:00",0,1,0
"Kogarah Station",-33.9627547,151.1325135,"20160730 11:00",20160730,"11:00",126,66,1.90909090909091
"Koolewong Station",-33.466255,151.3185105,"20160730 11:00",20160730,"11:00",0,0,0
"Lakemba Station",-33.9199284,151.0759314,"20160730 11:00",20160730,"11:00",0,0,0
"Lapstone Station",-33.7733843,150.6428558,"20160730 11:00",20160730,"11:00",0,0,0
"Leightonfield Station",-33.8815241,150.9846811,"20160730 11:00",20160730,"11:00",0,0,0
"Leppington Station",-33.9544502,150.8080722,"20160730 11:00",20160730,"11:00",0,0,0
"Leumeah Station",-34.0508435,150.8305294,"20160730 11:00",20160730,"11:00",18,4,4.5
"Leura Station",-33.71204,150.3309031,"20160730 11:00",20160730,"11:00",0,1,0
"Lewisham Station",-33.8934253,151.1475085,"20160730 11:00",20160730,"11:00",0,0,0
"Lidcombe Station",-33.8637558,151.0451298,"20160730 11:00",20160730,"11:00",152,111,1.36936936936937
"Lindfield Station",-33.775167,151.1690916,"20160730 11:00",20160730,"11:00",38,14,2.71428571428571
"Lisarow Station",-33.3821909,151.3700142,"20160730 11:00",20160730,"11:00",0,0,0
"Lithgow Station",-33.4805595,150.1572991,"20160730 11:00",20160730,"11:00",0,0,0
"Liverpool Station",-33.9247834,150.9273111,"20160730 11:00",20160730,"11:00",58,39,1.48717948717949
"Loftus Station",-34.0451578,151.0513235,"20160730 11:00",20160730,"11:00",0,0,0
"Macarthur Station",-34.0719629,150.7972558,"20160730 11:00",20160730,"11:00",0,8,0
"Macdonaldtown Station",-33.8968457,151.1855919,"20160730 11:00",20160730,"11:00",0,0,0
"Macquarie Fields Station",-33.9849025,150.8790301,"20160730 11:00",20160730,"11:00",0,0,0
"Macquarie Park Station",-33.7855018,151.1286116,"20160730 11:00",20160730,"11:00",20,2,10
"Macquarie University Station",-33.7775092,151.1185824,"20160730 11:00",20160730,"11:00",81,57,1.42105263157895
"Maitland Station",-32.7380345,151.5521275,"20160730 11:00",20160730,"11:00",0,0,0
"Marayong Station",-33.7462433,150.9001884,"20160730 11:00",20160730,"11:00",0,0,0
"Marrickville Station",-33.9138001,151.1532451,"20160730 11:00",20160730,"11:00",0,0,0
"Martin Place Station",-33.867969,151.211503,"20160730 11:00",20160730,"11:00",48,55,0.872727272727273
"Mascot Station",-33.9232436,151.187339,"20160730 11:00",20160730,"11:00",102,53,1.92452830188679
"Meadowbank Station",-33.8159324,151.0899934,"20160730 11:00",20160730,"11:00",56,16,3.5
"Merrylands Station",-33.8365126,150.99253,"20160730 11:00",20160730,"11:00",51,32,1.59375
"Milsons Point Station",-33.8458845,151.2118196,"20160730 11:00",20160730,"11:00",89,63,1.41269841269841
"Minto Station",-34.0275182,150.8423981,"20160730 11:00",20160730,"11:00",19,7,2.71428571428571
"Miranda Station",-34.0363093,151.1025719,"20160730 11:00",20160730,"11:00",37,26,1.42307692307692
"Mittagong Station",-34.4525385,150.4484111,"20160730 11:00",20160730,"11:00",0,0,0
"Morisset Station",-33.1089992,151.4878595,"20160730 11:00",20160730,"11:00",0,1,0
"Mortdale Station",-33.9710834,151.0809917,"20160730 11:00",20160730,"11:00",29,21,1.38095238095238
"Moss Vale Station",-34.547926,150.371827,"20160730 11:00",20160730,"11:00",0,1,0
"Mount Colah Station",-33.6713267,151.1151086,"20160730 11:00",20160730,"11:00",0,0,0
"Mount Druitt Station",-33.769558,150.8201259,"20160730 11:00",20160730,"11:00",35,26,1.34615384615385
"Mount Kuring-gai Station",-33.6531594,151.1368521,"20160730 11:00",20160730,"11:00",0,0,0
"Mulgrave Station",-33.6265579,150.8301454,"20160730 11:00",20160730,"11:00",0,0,0
"Museum Station",-33.8766329,151.2098155,"20160730 11:00",20160730,"11:00",46,30,1.53333333333333
"Narara Station",-33.3943965,151.3449776,"20160730 11:00",20160730,"11:00",0,0,0
"Narwee Station",-33.9477025,151.0706404,"20160730 11:00",20160730,"11:00",39,4,9.75
"Newcastle Station",-32.9268137,151.7843456,"20160730 11:00",20160730,"11:00",0,0,0
"Newtown Station",-33.8978205,151.1788699,"20160730 11:00",20160730,"11:00",0,0,0
"Niagara Park Station",-33.3832051,151.354433,"20160730 11:00",20160730,"11:00",0,0,0
"Normanhurst Station",-33.7207241,151.0971751,"20160730 11:00",20160730,"11:00",20,1,20
"North Ryde Station",-33.7945573,151.1379155,"20160730 11:00",20160730,"11:00",0,0,0
"North Strathfield Station",-33.8588552,151.0881755,"20160730 11:00",20160730,"11:00",38,9,4.22222222222222
"North Sydney Station",-33.8411482,151.2074215,"20160730 11:00",20160730,"11:00",94,66,1.42424242424242
"North Wollongong Station",-34.4121422,150.8914396,"20160730 11:00",20160730,"11:00",0,5,0
"Oak Flats Station",-34.5719509,150.8203931,"20160730 11:00",20160730,"11:00",0,0,0
"Oatley Station",-33.9801332,151.0789913,"20160730 11:00",20160730,"11:00",27,2,13.5
"Olympic Park Station",-33.8465207,151.0695205,"20160730 11:00",20160730,"11:00",0,18,0
"Otford Station",-34.2107866,151.0058313,"20160730 11:00",20160730,"11:00",0,0,0
"Ourimbah Station",-33.3467611,151.3709738,"20160730 11:00",20160730,"11:00",0,0,0
"Padstow Station",-33.9519169,151.0321766,"20160730 11:00",20160730,"11:00",32,15,2.13333333333333
"Panania Station",-33.9542478,150.9980643,"20160730 11:00",20160730,"11:00",0,1,0
"Parramatta Station",-33.817225,151.0048271,"20160730 11:00",20160730,"11:00",228,158,1.44303797468354
"Pendle Hill Station",-33.8015336,150.9564949,"20160730 11:00",20160730,"11:00",20,7,2.85714285714286
"Pennant Hills Station",-33.7377077,151.072736,"20160730 11:00",20160730,"11:00",43,11,3.90909090909091
"Penrith Station",-33.7500789,150.6964373,"20160730 11:00",20160730,"11:00",77,31,2.48387096774194
"Penshurst Station",-33.966209,151.0888473,"20160730 11:00",20160730,"11:00",49,16,3.0625
"Petersham Station",-33.8939152,151.1551506,"20160730 11:00",20160730,"11:00",0,0,0
"Picton Station",-34.1791798,150.6127122,"20160730 11:00",20160730,"11:00",0,0,0
"Point Clare Station",-33.4460053,151.3284562,"20160730 11:00",20160730,"11:00",0,0,0
"Punchbowl Station",-33.9254435,151.0554739,"20160730 11:00",20160730,"11:00",0,0,0
"Pymble Station",-33.739,151.1452496,"20160730 11:00",20160730,"11:00",20,6,3.33333333333333
"Quakers Hill Station",-33.7274173,150.886186,"20160730 11:00",20160730,"11:00",22,4,5.5
"Redfern Station",-33.8916355,151.1987696,"20160730 11:00",20160730,"11:00",195,118,1.65254237288136
"Regents Park Station",-33.8829766,151.023934,"20160730 11:00",20160730,"11:00",0,0,0
"Revesby Station",-33.9524956,151.0153257,"20160730 11:00",20160730,"11:00",29,17,1.70588235294118
"Rhodes Station",-33.8305698,151.0870736,"20160730 11:00",20160730,"11:00",106,56,1.89285714285714
"Richmond Station",-33.5989191,150.7526227,"20160730 11:00",20160730,"11:00",0,0,0
"Riverstone Station",-33.6792984,150.8603599,"20160730 11:00",20160730,"11:00",0,0,0
"Riverwood Station",-33.9514511,151.0524923,"20160730 11:00",20160730,"11:00",47,21,2.23809523809524
"Rockdale Station",-33.9521845,151.1366347,"20160730 11:00",20160730,"11:00",141,74,1.90540540540541
"Rooty Hill Station",-33.7716171,150.8446147,"20160730 11:00",20160730,"11:00",23,7,3.28571428571429
"Rosehill Station",-33.8231918,151.0219798,"20160730 11:00",20160730,"11:00",0,1,0
"Roseville Station",-33.78431,151.1774016,"20160730 11:00",20160730,"11:00",18,9,2
"Rydalmere Station",-33.8101539,151.0291298,"20160730 11:00",20160730,"11:00",0,0,0
"Schofields Station",-33.7044944,150.8741571,"20160730 11:00",20160730,"11:00",0,0,0
"Sefton Station",-33.8852763,151.0117364,"20160730 11:00",20160730,"11:00",0,0,0
"Seven Hills Station",-33.7742997,150.9361383,"20160730 11:00",20160730,"11:00",62,23,2.69565217391304
"Springwood Station",-33.6989647,150.5637237,"20160730 11:00",20160730,"11:00",0,1,0
"Stanmore Station",-33.8946689,151.1639107,"20160730 11:00",20160730,"11:00",0,0,0
"Stanwell Park Station",-34.2262528,150.9813111,"20160730 11:00",20160730,"11:00",0,0,0
"St James Station",-33.8703211,151.2110216,"20160730 11:00",20160730,"11:00",23,33,0.696969696969697
"St Leonards Station",-33.822727,151.1941478,"20160730 11:00",20160730,"11:00",81,63,1.28571428571429
"St Marys Station",-33.7620945,150.7751473,"20160730 11:00",20160730,"11:00",0,10,0
"St Peters Station",-33.9072122,151.1806748,"20160730 11:00",20160730,"11:00",35,19,1.84210526315789
"Strathfield Station",-33.871672,151.0942856,"20160730 11:00",20160730,"11:00",320,215,1.48837209302326
"Summer Hill Station",-33.8904272,151.1387352,"20160730 11:00",20160730,"11:00",0,0,0
"Sutherland Station",-34.0315181,151.0573477,"20160730 11:00",20160730,"11:00",112,36,3.11111111111111
"Sydenham Station",-33.9148294,151.1660651,"20160730 11:00",20160730,"11:00",232,126,1.84126984126984
"Tahmoor Station",-34.22353,150.5899577,"20160730 11:00",20160730,"11:00",0,0,0
"Tascott Station",-33.4510937,151.3184561,"20160730 11:00",20160730,"11:00",0,0,0
"Telarah Station",-32.723438,151.5398629,"20160730 11:00",20160730,"11:00",0,0,0
"Telopea Station",-33.7938268,151.0414977,"20160730 11:00",20160730,"11:00",0,0,0
"Tempe Station",-33.9239041,151.1566004,"20160730 11:00",20160730,"11:00",0,1,0
"Thirroul Station",-34.3180156,150.918912,"20160730 11:00",20160730,"11:00",0,2,0
"Thornleigh Station",-33.7318138,151.0782158,"20160730 11:00",20160730,"11:00",19,3,6.33333333333333
"Thornton Station",-32.783541,151.6397052,"20160730 11:00",20160730,"11:00",0,0,0
"Toongabbie Station",-33.7872594,150.9514665,"20160730 11:00",20160730,"11:00",0,7,0
"Town Hall Station",-33.8732664,151.2062183,"20160730 11:00",20160730,"11:00",458,653,0.701378254211332
"Tuggerah Station",-33.3078843,151.4202563,"20160730 11:00",20160730,"11:00",0,1,0
"Turramurra Station",-33.7326649,151.1286964,"20160730 11:00",20160730,"11:00",35,16,2.1875
"Turrella Station",-33.9298449,151.1399518,"20160730 11:00",20160730,"11:00",0,5,0
"Unanderra Station",-34.4549079,150.8457446,"20160730 11:00",20160730,"11:00",0,0,0
"Victoria Street Station",-32.7510294,151.5940833,"20160730 11:00",20160730,"11:00",0,0,0
"Villawood Station",-33.8808286,150.9769349,"20160730 11:00",20160730,"11:00",0,0,0
"Vineyard Station",-33.6504454,150.8510742,"20160730 11:00",20160730,"11:00",0,0,0
"Wahroonga Station",-33.7177411,151.1172069,"20160730 11:00",20160730,"11:00",37,6,6.16666666666667
"Waitara Station",-33.7102024,151.1046851,"20160730 11:00",20160730,"11:00",28,7,4
"Warabrook Station",-32.9028883,151.7316081,"20160730 11:00",20160730,"11:00",0,0,0
"Warnervale Station",-33.2474148,151.4487372,"20160730 11:00",20160730,"11:00",0,0,0
"Warrawee Station",-33.7242023,151.1216881,"20160730 11:00",20160730,"11:00",19,1,19
"Warrimoo Station",-33.7214344,150.6027686,"20160730 11:00",20160730,"11:00",0,0,0
"Warwick Farm Station",-33.9131522,150.9350012,"20160730 11:00",20160730,"11:00",0,5,0
"Waterfall Station",-34.1345533,150.9945046,"20160730 11:00",20160730,"11:00",0,0,0
"Waverton Station",-33.8376726,151.1973732,"20160730 11:00",20160730,"11:00",30,12,2.5
"Wentworth Falls Station",-33.7094522,150.3763691,"20160730 11:00",20160730,"11:00",0,1,0
"Wentworthville Station",-33.8070993,150.9725436,"20160730 11:00",20160730,"11:00",37,11,3.36363636363636
"Werrington Station",-33.7591687,150.7576481,"20160730 11:00",20160730,"11:00",0,0,0
"Westmead Station",-33.8084371,150.9878994,"20160730 11:00",20160730,"11:00",56,30,1.86666666666667
"West Ryde Station",-33.8114251,151.0858907,"20160730 11:00",20160730,"11:00",56,21,2.66666666666667
"Wiley Park Station",-33.9228156,151.0673791,"20160730 11:00",20160730,"11:00",0,0,0
"Windsor Station",-33.6138625,150.8111434,"20160730 11:00",20160730,"11:00",0,0,0
"Wolli Creek Station",-33.9285672,151.1540101,"20160730 11:00",20160730,"11:00",86,51,1.68627450980392
"Wollongong Station",-34.4269596,150.8883194,"20160730 11:00",20160730,"11:00",0,8,0
"Wollstonecraft Station",-33.8319314,151.1918642,"20160730 11:00",20160730,"11:00",39,12,3.25
"Woolooware Station",-34.052741,151.140808,"20160730 11:00",20160730,"11:00",0,0,0
"Woy Woy Station",-33.4857299,151.3233311,"20160730 11:00",20160730,"11:00",28,15,1.86666666666667
"Wyee Station",-33.180051,151.4871381,"20160730 11:00",20160730,"11:00",0,0,0
"Wynyard Station",-33.8657423,151.2061878,"20160730 11:00",20160730,"11:00",206,194,1.06185567010309
"Wyong Station",-33.2855746,151.4252734,"20160730 11:00",20160730,"11:00",0,1,0
"Yagoona Station",-33.9069245,151.0242827,"20160730 11:00",20160730,"11:00",0,0,0
"Yennora Station",-33.864633,150.9711707,"20160730 11:00",20160730,"11:00",0,0,0
"Albion Park Station",-34.566667,150.791667,"20160730 11:15",20160730,"11:15",0,0,0
"Allawah Station",-33.96973,151.1145487,"20160730 11:15",20160730,"11:15",24,12,2
"Arncliffe Station",-33.9368139,151.1471044,"20160730 11:15",20160730,"11:15",20,9,2.22222222222222
"Artarmon Station",-33.8088462,151.1851338,"20160730 11:15",20160730,"11:15",61,34,1.79411764705882
"Ashfield Station",-33.8876216,151.1257964,"20160730 11:15",20160730,"11:15",0,0,0
"Asquith Station",-33.6887073,151.1081745,"20160730 11:15",20160730,"11:15",0,0,0
"Auburn Station",-33.8493342,151.0327747,"20160730 11:15",20160730,"11:15",120,85,1.41176470588235
"Austinmer Station",-34.3064769,150.9293306,"20160730 11:15",20160730,"11:15",0,0,0
"Banksia Station",-33.94519,151.140458,"20160730 11:15",20160730,"11:15",0,2,0
"Bankstown Station",-33.9178532,151.0341437,"20160730 11:15",20160730,"11:15",0,0,0
"Bardwell Park Station",-33.9313462,151.1253131,"20160730 11:15",20160730,"11:15",0,0,0
"Bathurst Station",-33.4256614,149.5831502,"20160730 11:15",20160730,"11:15",0,0,0
"Beecroft Station",-33.7494775,151.0666703,"20160730 11:15",20160730,"11:15",0,6,0
"Belmore Station",-33.917181,151.0883315,"20160730 11:15",20160730,"11:15",0,0,0
"Berala Station",-33.8716223,151.0324957,"20160730 11:15",20160730,"11:15",0,0,0
"Berowra Station",-33.6233665,151.1529859,"20160730 11:15",20160730,"11:15",0,0,0
"Berry Station",-34.7803092,150.6965918,"20160730 11:15",20160730,"11:15",0,0,0
"Beverly Hills Station",-33.9490886,151.0810102,"20160730 11:15",20160730,"11:15",0,4,0
"Bexley North Station",-33.9374584,151.1136524,"20160730 11:15",20160730,"11:15",0,0,0
"Birrong Station",-33.8928869,151.0239787,"20160730 11:15",20160730,"11:15",0,0,0
"Blackheath Station",-33.6337509,150.284371,"20160730 11:15",20160730,"11:15",0,0,0
"Blacktown Station",-33.7685054,150.9072636,"20160730 11:15",20160730,"11:15",124,89,1.39325842696629
"Blaxland Station",-33.7435858,150.609586,"20160730 11:15",20160730,"11:15",0,0,0
"Bomaderry Station",-34.85353,150.609062,"20160730 11:15",20160730,"11:15",0,1,0
"Bondi Junction Station",-33.8910387,151.2484687,"20160730 11:15",20160730,"11:15",197,166,1.18674698795181
"Booragul Station",-32.9716709,151.6052148,"20160730 11:15",20160730,"11:15",0,0,0
"Bowral Station",-34.4779051,150.4168956,"20160730 11:15",20160730,"11:15",0,1,0
"Broadmeadow Station",-32.9232749,151.7340058,"20160730 11:15",20160730,"11:15",0,3,0
"Bulli Station",-34.3342325,150.9147684,"20160730 11:15",20160730,"11:15",0,0,0
"Burwood Station",-33.8770386,151.1039008,"20160730 11:15",20160730,"11:15",226,122,1.85245901639344
"Cabramatta Station",-33.8947601,150.9388232,"20160730 11:15",20160730,"11:15",115,50,2.3
"Campbelltown Station",-34.0634601,150.8145699,"20160730 11:15",20160730,"11:15",46,22,2.09090909090909
"Campsie Station",-33.9104129,151.1034893,"20160730 11:15",20160730,"11:15",0,0,0
"Canley Vale Station",-33.8873656,150.9434962,"20160730 11:15",20160730,"11:15",0,7,0
"Canterbury Station",-33.9120653,151.1189744,"20160730 11:15",20160730,"11:15",0,0,0
"Cardiff Station",-32.9414784,151.6625684,"20160730 11:15",20160730,"11:15",0,1,0
"Caringbah Station",-34.041611,151.1221247,"20160730 11:15",20160730,"11:15",36,9,4
"Carlingford Station",-33.782135,151.0471415,"20160730 11:15",20160730,"11:15",0,0,0
"Carlton Station",-33.9682746,151.1243625,"20160730 11:15",20160730,"11:15",24,11,2.18181818181818
"Carramar Station",-33.8845142,150.9610081,"20160730 11:15",20160730,"11:15",0,0,0
"Casula Station",-33.9501839,150.9118169,"20160730 11:15",20160730,"11:15",0,0,0
"Central Station",-33.8826209,151.2065819,"20160730 11:15",20160730,"11:15",837,699,1.19742489270386
"Chatswood Station",-33.7967905,151.1806876,"20160730 11:15",20160730,"11:15",268,199,1.34673366834171
"Cheltenham Station",-33.755699,151.0785393,"20160730 11:15",20160730,"11:15",0,0,0
"Chester Hill Station",-33.8835937,150.9998399,"20160730 11:15",20160730,"11:15",0,0,0
"Circular Quay Station",-33.8613056,151.2108216,"20160730 11:15",20160730,"11:15",124,241,0.514522821576763
"Clarendon Station",-33.6086262,150.7880152,"20160730 11:15",20160730,"11:15",0,0,0
"Clyde Station",-33.8356783,151.0165296,"20160730 11:15",20160730,"11:15",0,0,0
"Como Station",-34.0045866,151.0681421,"20160730 11:15",20160730,"11:15",0,0,0
"Concord West Station",-33.848586,151.0856552,"20160730 11:15",20160730,"11:15",0,7,0
"Coniston Station",-34.437856,150.8851264,"20160730 11:15",20160730,"11:15",0,0,0
"Corrimal Station",-34.3756089,150.9049369,"20160730 11:15",20160730,"11:15",0,0,0
"Cronulla Station",-34.0557489,151.1515177,"20160730 11:15",20160730,"11:15",46,19,2.42105263157895
"Croydon Station",-33.8832136,151.1150945,"20160730 11:15",20160730,"11:15",0,0,0
"Dapto Station",-34.4930357,150.7917782,"20160730 11:15",20160730,"11:15",0,0,0
"Denistone Station",-33.7996626,151.0869192,"20160730 11:15",20160730,"11:15",0,0,0
"Domestic Station",-33.9337438,151.1807518,"20160730 11:15",20160730,"11:15",46,45,1.02222222222222
"Doonside Station",-33.7638836,150.868858,"20160730 11:15",20160730,"11:15",0,4,0
"Dulwich Hill Station",-33.9110628,151.1411708,"20160730 11:15",20160730,"11:15",0,0,0
"Dundas Station",-33.8037891,151.0330836,"20160730 11:15",20160730,"11:15",0,0,0
"Dungog Station",-32.402097,151.7594372,"20160730 11:15",20160730,"11:15",0,0,0
"East Hills Station",-33.9619365,150.9846693,"20160730 11:15",20160730,"11:15",0,0,0
"East Richmond Station",-33.6017605,150.7590569,"20160730 11:15",20160730,"11:15",0,0,0
"Eastwood Station",-33.7901317,151.0822352,"20160730 11:15",20160730,"11:15",81,60,1.35
"Edgecliff Station",-33.8797328,151.2367353,"20160730 11:15",20160730,"11:15",63,44,1.43181818181818
"Edmondson Park Station",-33.9693902,150.8586465,"20160730 11:15",20160730,"11:15",0,0,0
"Emu Plains Station",-33.7460307,150.6731035,"20160730 11:15",20160730,"11:15",0,0,0
"Engadine Station",-34.0678037,151.0147784,"20160730 11:15",20160730,"11:15",0,2,0
"Epping Station",-33.7727449,151.082121,"20160730 11:15",20160730,"11:15",141,67,2.1044776119403
